user_id,variant,country_tier,exposure_date,d1_activated,d7_retained,d30_retained
317097,control,tier_1,2025-07-06,1,0,0
317098,control,tier_1,2025-07-06,0,0,0
317099,control,tier_2,2025-07-06,1,1,1
317100,treatment,tier_2,2025-07-06,1,1,0
317101,control,tier_3,2025-07-06,0,0,0
317102,treatment,tier_1,2025-07-06,0,0,0
317103,treatment,tier_3,2025-07-06,1,1,0
317104,treatment,tier_1,2025-07-06,1,1,0
317105,control,tier_1,2025-07-06,1,0,0
317106,treatment,tier_2,2025-07-06,1,1,0
317107,treatment,tier_1,2025-07-06,1,0,0
317108,treatment,tier_3,2025-07-06,1,1,1
317109,control,tier_2,2025-07-06,1,0,0
317110,control,tier_2,2025-07-06,1,1,0
317111,treatment,tier_1,2025-07-06,1,0,0
317112,control,tier_2,2025-07-06,1,1,1
317113,control,tier_2,2025-07-06,1,1,0
317114,control,tier_1,2025-07-06,1,0,0
317115,control,tier_3,2025-07-06,1,1,0
317116,treatment,tier_2,2025-07-06,0,0,0
317117,control,tier_3,2025-07-06,0,0,0
317118,treatment,tier_2,2025-07-06,0,0,0
317119,treatment,tier_2,2025-07-06,0,0,0
317120,control,tier_2,2025-07-06,0,0,0
317121,control,tier_2,2025-07-06,0,0,0
317122,control,tier_1,2025-07-06,0,0,0
317123,control,tier_1,2025-07-06,1,1,0
317124,treatment,tier_1,2025-07-06,1,0,0
317125,control,tier_3,2025-07-06,1,0,0
317126,control,tier_2,2025-07-06,0,0,0
317127,treatment,tier_1,2025-07-06,1,0,0
317128,treatment,tier_2,2025-07-06,0,0,0
317129,control,tier_2,2025-07-06,0,0,0
317130,treatment,tier_3,2025-07-06,1,0,0
317131,control,tier_1,2025-07-06,0,0,0
317132,treatment,tier_3,2025-07-06,0,0,0
317133,control,tier_3,2025-07-06,1,1,1
317134,control,tier_1,2025-07-06,0,0,0
317135,treatment,tier_2,2025-07-06,0,0,0
317136,control,tier_1,2025-07-06,1,1,0
317137,treatment,tier_1,2025-07-06,0,0,0
317138,control,tier_2,2025-07-06,0,0,0
317139,control,tier_1,2025-07-06,0,0,0
317140,control,tier_3,2025-07-06,1,0,0
317141,control,tier_1,2025-07-06,1,1,0
317142,control,tier_1,2025-07-06,0,0,0
317143,control,tier_1,2025-07-06,1,1,1
317144,control,tier_2,2025-07-06,1,0,0
317145,control,tier_1,2025-07-06,1,1,0
317146,treatment,tier_1,2025-07-06,1,0,0
317147,treatment,tier_2,2025-07-06,0,0,0
317148,control,tier_2,2025-07-06,1,0,0
317149,treatment,tier_3,2025-07-06,1,1,0
317150,control,tier_2,2025-07-06,1,1,1
317151,treatment,tier_2,2025-07-06,1,1,1
317152,treatment,tier_2,2025-07-06,0,0,0
317153,treatment,tier_1,2025-07-06,1,0,0
317154,treatment,tier_2,2025-07-06,0,0,0
317155,control,tier_3,2025-07-06,0,0,0
317156,treatment,tier_2,2025-07-06,0,0,0
317157,control,tier_1,2025-07-06,1,1,0
317158,treatment,tier_2,2025-07-06,1,0,0
317159,treatment,tier_2,2025-07-06,1,0,0
317160,control,tier_1,2025-07-06,1,1,0
317161,treatment,tier_1,2025-07-06,1,0,0
317162,control,tier_2,2025-07-06,1,0,0
317163,treatment,tier_2,2025-07-06,0,0,0
317164,control,tier_3,2025-07-06,1,1,1
317165,treatment,tier_2,2025-07-06,1,0,0
317166,control,tier_3,2025-07-06,1,0,0
317167,control,tier_1,2025-07-06,1,1,1
317168,treatment,tier_3,2025-07-06,1,0,0
317169,treatment,tier_2,2025-07-06,1,1,1
317170,control,tier_2,2025-07-06,0,0,0
317171,treatment,tier_3,2025-07-06,1,1,0
317172,treatment,tier_1,2025-07-06,1,0,0
317173,treatment,tier_1,2025-07-06,0,0,0
317174,treatment,tier_1,2025-07-06,0,0,0
317175,control,tier_2,2025-07-06,1,0,0
317176,control,tier_2,2025-07-06,0,0,0
317177,control,tier_3,2025-07-06,1,0,0
317178,control,tier_2,2025-07-06,0,0,0
317179,treatment,tier_2,2025-07-06,1,0,0
317180,control,tier_3,2025-07-06,0,0,0
317181,control,tier_2,2025-07-06,1,0,0
317182,control,tier_1,2025-07-06,0,0,0
317183,control,tier_1,2025-07-06,0,0,0
317184,treatment,tier_3,2025-07-06,1,0,0
317185,control,tier_3,2025-07-06,0,0,0
317186,treatment,tier_2,2025-07-06,1,0,0
317187,control,tier_2,2025-07-06,0,0,0
317188,control,tier_1,2025-07-06,1,0,0
317189,control,tier_3,2025-07-06,1,0,0
317190,control,tier_1,2025-07-06,1,1,0
317191,control,tier_1,2025-07-06,1,0,0
317192,control,tier_1,2025-07-06,1,0,0
317193,treatment,tier_2,2025-07-06,0,0,0
317194,control,tier_2,2025-07-06,1,1,0
317195,control,tier_2,2025-07-06,0,0,0
317196,control,tier_3,2025-07-06,0,0,0
317197,treatment,tier_3,2025-07-06,1,1,1
317198,treatment,tier_3,2025-07-06,1,0,0
317199,control,tier_2,2025-07-06,0,0,0
317200,treatment,tier_3,2025-07-06,0,0,0
317201,treatment,tier_1,2025-07-06,0,0,0
317202,treatment,tier_3,2025-07-06,1,1,0
317203,control,tier_1,2025-07-06,1,1,1
317204,treatment,tier_3,2025-07-06,1,1,0
317205,treatment,tier_3,2025-07-06,1,0,0
317206,control,tier_2,2025-07-06,1,1,1
317207,treatment,tier_1,2025-07-06,0,0,0
317208,treatment,tier_3,2025-07-06,0,0,0
317209,control,tier_1,2025-07-06,0,0,0
317210,control,tier_3,2025-07-06,1,1,0
317211,control,tier_2,2025-07-06,0,0,0
317212,control,tier_2,2025-07-06,0,0,0
317213,treatment,tier_1,2025-07-06,1,0,0
317214,treatment,tier_3,2025-07-06,0,0,0
317215,control,tier_3,2025-07-06,0,0,0
317216,treatment,tier_2,2025-07-06,1,0,0
317217,control,tier_1,2025-07-06,1,1,1
317218,control,tier_3,2025-07-06,1,1,0
317219,control,tier_3,2025-07-06,0,0,0
317220,treatment,tier_1,2025-07-06,1,0,0
317221,control,tier_1,2025-07-06,0,0,0
317222,control,tier_3,2025-07-06,1,0,0
317223,treatment,tier_1,2025-07-06,1,0,0
317224,treatment,tier_1,2025-07-06,0,0,0
317225,control,tier_2,2025-07-06,0,0,0
317226,control,tier_3,2025-07-06,0,0,0
317227,control,tier_1,2025-07-06,0,0,0
317228,control,tier_2,2025-07-06,0,0,0
317229,control,tier_1,2025-07-06,0,0,0
317230,treatment,tier_3,2025-07-06,0,0,0
317231,treatment,tier_1,2025-07-06,1,0,0
317232,treatment,tier_2,2025-07-06,0,0,0
317233,treatment,tier_2,2025-07-06,0,0,0
317234,control,tier_1,2025-07-06,1,0,0
317235,treatment,tier_3,2025-07-06,1,0,0
317236,treatment,tier_2,2025-07-06,0,0,0
317237,control,tier_1,2025-07-06,1,0,0
317238,control,tier_1,2025-07-06,0,0,0
317239,control,tier_3,2025-07-06,0,0,0
317240,treatment,tier_3,2025-07-06,0,0,0
317241,control,tier_3,2025-07-06,0,0,0
317242,treatment,tier_1,2025-07-06,0,0,0
317243,treatment,tier_1,2025-07-06,0,0,0
317244,control,tier_2,2025-07-06,1,1,1
317245,control,tier_1,2025-07-06,0,0,0
317246,control,tier_2,2025-07-06,1,1,0
317247,control,tier_3,2025-07-06,0,0,0
317248,treatment,tier_3,2025-07-06,1,1,1
317249,control,tier_2,2025-07-06,1,1,0
317250,treatment,tier_2,2025-07-06,1,0,0
317251,treatment,tier_1,2025-07-06,1,1,1
317252,treatment,tier_1,2025-07-06,0,0,0
317253,control,tier_2,2025-07-06,1,0,0
317254,treatment,tier_2,2025-07-06,0,0,0
317255,treatment,tier_1,2025-07-06,0,0,0
317256,control,tier_1,2025-07-06,1,1,0
317257,control,tier_1,2025-07-06,1,0,0
317258,control,tier_3,2025-07-06,0,0,0
317259,treatment,tier_1,2025-07-06,0,0,0
317260,control,tier_1,2025-07-06,0,0,0
317261,control,tier_1,2025-07-06,0,0,0
317262,control,tier_2,2025-07-06,1,1,0
317263,treatment,tier_3,2025-07-06,0,0,0
317264,control,tier_3,2025-07-06,1,1,0
317265,treatment,tier_2,2025-07-06,0,0,0
317266,control,tier_1,2025-07-06,1,1,0
317267,control,tier_3,2025-07-06,1,0,0
317268,control,tier_2,2025-07-06,0,0,0
317269,control,tier_2,2025-07-06,0,0,0
317270,control,tier_3,2025-07-06,0,0,0
317271,treatment,tier_1,2025-07-06,1,1,0
317272,treatment,tier_3,2025-07-06,1,1,0
317273,treatment,tier_2,2025-07-06,1,1,1
317274,treatment,tier_2,2025-07-06,1,1,0
317275,control,tier_1,2025-07-06,0,0,0
317276,control,tier_1,2025-07-06,0,0,0
317277,control,tier_1,2025-07-06,1,0,0
317278,control,tier_1,2025-07-06,1,0,0
317279,control,tier_2,2025-07-06,0,0,0
317280,control,tier_2,2025-07-06,0,0,0
317281,treatment,tier_2,2025-07-06,1,0,0
317282,control,tier_2,2025-07-06,1,1,0
317283,treatment,tier_1,2025-07-06,0,0,0
317284,treatment,tier_2,2025-07-06,1,0,0
317285,control,tier_2,2025-07-06,1,0,0
317286,control,tier_3,2025-07-06,0,0,0
317287,treatment,tier_1,2025-07-06,1,1,0
317288,control,tier_2,2025-07-06,0,0,0
317289,control,tier_3,2025-07-06,1,1,1
317290,control,tier_2,2025-07-06,1,0,0
317291,control,tier_1,2025-07-06,1,1,0
317292,control,tier_1,2025-07-06,1,0,0
317293,treatment,tier_2,2025-07-06,1,0,0
317294,treatment,tier_3,2025-07-06,1,0,0
317295,control,tier_2,2025-07-06,0,0,0
317296,control,tier_2,2025-07-06,0,0,0
317297,control,tier_3,2025-07-06,0,0,0
317298,control,tier_1,2025-07-06,1,0,0
317299,treatment,tier_3,2025-07-06,0,0,0
317300,treatment,tier_3,2025-07-06,0,0,0
317301,treatment,tier_1,2025-07-06,1,1,1
317302,control,tier_1,2025-07-06,0,0,0
317303,control,tier_2,2025-07-06,0,0,0
317304,control,tier_2,2025-07-06,0,0,0
317305,treatment,tier_1,2025-07-06,1,0,0
317306,control,tier_2,2025-07-06,0,0,0
317307,control,tier_1,2025-07-06,0,0,0
317308,control,tier_1,2025-07-06,0,0,0
317309,treatment,tier_3,2025-07-06,0,0,0
317310,control,tier_1,2025-07-06,0,0,0
317311,treatment,tier_2,2025-07-06,0,0,0
317312,treatment,tier_1,2025-07-06,0,0,0
317313,control,tier_3,2025-07-06,0,0,0
317314,treatment,tier_3,2025-07-06,0,0,0
317315,control,tier_1,2025-07-06,1,0,0
317316,control,tier_2,2025-07-06,1,1,0
317317,control,tier_1,2025-07-06,0,0,0
317318,treatment,tier_1,2025-07-06,0,0,0
317319,treatment,tier_2,2025-07-06,1,1,0
317320,treatment,tier_1,2025-07-06,0,0,0
317321,treatment,tier_3,2025-07-06,0,0,0
317322,control,tier_1,2025-07-06,1,0,0
317323,treatment,tier_3,2025-07-06,0,0,0
317324,control,tier_1,2025-07-06,0,0,0
317325,treatment,tier_1,2025-07-06,1,1,1
317326,treatment,tier_2,2025-07-06,0,0,0
317327,control,tier_3,2025-07-06,0,0,0
317328,treatment,tier_3,2025-07-06,0,0,0
317329,control,tier_3,2025-07-06,1,1,0
317330,treatment,tier_1,2025-07-06,0,0,0
317331,treatment,tier_2,2025-07-06,0,0,0
317332,control,tier_3,2025-07-06,0,0,0
317333,treatment,tier_1,2025-07-06,1,0,0
317334,control,tier_3,2025-07-06,0,0,0
317335,treatment,tier_2,2025-07-06,1,0,0
317336,control,tier_1,2025-07-06,0,0,0
317337,treatment,tier_1,2025-07-06,0,0,0
317338,treatment,tier_3,2025-07-06,0,0,0
317339,control,tier_3,2025-07-06,1,1,1
317340,control,tier_1,2025-07-06,1,1,1
317341,control,tier_3,2025-07-06,1,1,1
317342,control,tier_1,2025-07-06,0,0,0
317343,control,tier_1,2025-07-06,1,0,0
317344,control,tier_3,2025-07-06,0,0,0
317345,treatment,tier_2,2025-07-06,0,0,0
317346,control,tier_3,2025-07-06,0,0,0
317347,control,tier_1,2025-07-06,1,1,0
317348,treatment,tier_3,2025-07-06,1,0,0
317349,treatment,tier_2,2025-07-06,1,1,1
317350,treatment,tier_2,2025-07-06,0,0,0
317351,treatment,tier_3,2025-07-06,0,0,0
317352,treatment,tier_1,2025-07-06,1,1,1
317353,control,tier_2,2025-07-06,1,1,1
317354,treatment,tier_2,2025-07-06,1,1,0
317355,treatment,tier_2,2025-07-06,1,1,1
317356,control,tier_2,2025-07-06,1,0,0
317357,treatment,tier_2,2025-07-06,0,0,0
317358,treatment,tier_3,2025-07-06,0,0,0
317359,treatment,tier_3,2025-07-06,0,0,0
317360,treatment,tier_3,2025-07-06,1,0,0
317361,control,tier_2,2025-07-06,0,0,0
317362,control,tier_1,2025-07-06,0,0,0
317363,control,tier_3,2025-07-06,0,0,0
317364,treatment,tier_2,2025-07-06,0,0,0
317365,treatment,tier_3,2025-07-06,0,0,0
317366,control,tier_1,2025-07-06,0,0,0
317367,control,tier_2,2025-07-06,1,0,0
317368,treatment,tier_1,2025-07-06,0,0,0
317369,treatment,tier_2,2025-07-06,1,1,0
317370,control,tier_2,2025-07-06,1,0,0
317371,control,tier_1,2025-07-06,0,0,0
317372,treatment,tier_2,2025-07-06,1,0,0
317373,treatment,tier_3,2025-07-06,0,0,0
317374,treatment,tier_3,2025-07-06,0,0,0
317375,treatment,tier_3,2025-07-06,1,1,1
317376,control,tier_3,2025-07-06,0,0,0
317377,control,tier_2,2025-07-06,1,1,0
317378,control,tier_2,2025-07-06,0,0,0
317379,control,tier_1,2025-07-06,0,0,0
317380,control,tier_1,2025-07-06,0,0,0
317381,control,tier_1,2025-07-06,1,0,0
317382,treatment,tier_1,2025-07-06,1,1,1
317383,treatment,tier_1,2025-07-06,0,0,0
317384,treatment,tier_2,2025-07-06,1,1,0
317385,treatment,tier_1,2025-07-06,0,0,0
317386,treatment,tier_1,2025-07-06,0,0,0
317387,control,tier_2,2025-07-06,1,0,0
317388,treatment,tier_1,2025-07-06,0,0,0
317389,control,tier_3,2025-07-06,0,0,0
317390,treatment,tier_3,2025-07-06,0,0,0
317391,treatment,tier_2,2025-07-06,1,1,1
317392,control,tier_3,2025-07-06,1,1,0
317393,treatment,tier_2,2025-07-06,1,1,0
317394,treatment,tier_1,2025-07-06,1,0,0
317395,control,tier_3,2025-07-06,1,1,0
317396,control,tier_3,2025-07-06,0,0,0
317397,control,tier_3,2025-07-06,0,0,0
317398,control,tier_1,2025-07-06,0,0,0
317399,treatment,tier_1,2025-07-06,0,0,0
317400,control,tier_2,2025-07-06,0,0,0
317401,control,tier_1,2025-07-06,0,0,0
317402,control,tier_2,2025-07-06,0,0,0
317403,control,tier_1,2025-07-06,1,1,1
317404,control,tier_2,2025-07-06,0,0,0
317405,control,tier_1,2025-07-06,0,0,0
317406,treatment,tier_3,2025-07-06,1,1,1
317407,control,tier_3,2025-07-06,0,0,0
317408,treatment,tier_1,2025-07-06,1,1,1
317409,control,tier_3,2025-07-06,1,1,1
317410,treatment,tier_2,2025-07-06,0,0,0
317411,control,tier_2,2025-07-06,1,0,0
317412,control,tier_1,2025-07-06,1,0,0
317413,control,tier_3,2025-07-06,0,0,0
317414,treatment,tier_1,2025-07-06,1,1,1
317415,treatment,tier_2,2025-07-06,1,0,0
317416,treatment,tier_3,2025-07-06,0,0,0
317417,treatment,tier_2,2025-07-06,1,0,0
317418,treatment,tier_1,2025-07-06,1,0,0
317419,control,tier_1,2025-07-06,1,0,0
317420,control,tier_3,2025-07-06,0,0,0
317421,treatment,tier_1,2025-07-06,1,1,0
317422,treatment,tier_1,2025-07-06,0,0,0
317423,control,tier_1,2025-07-06,1,0,0
317424,treatment,tier_2,2025-07-06,0,0,0
317425,treatment,tier_1,2025-07-06,1,1,0
317426,control,tier_1,2025-07-06,0,0,0
317427,control,tier_2,2025-07-06,0,0,0
317428,control,tier_1,2025-07-06,0,0,0
317429,treatment,tier_2,2025-07-06,0,0,0
317430,control,tier_2,2025-07-06,0,0,0
317431,control,tier_1,2025-07-06,1,1,1
317432,treatment,tier_1,2025-07-06,1,0,0
317433,control,tier_2,2025-07-06,0,0,0
317434,control,tier_1,2025-07-06,1,1,0
317435,control,tier_3,2025-07-06,0,0,0
317436,control,tier_2,2025-07-06,1,0,0
317437,control,tier_2,2025-07-06,1,1,0
317438,treatment,tier_1,2025-07-06,0,0,0
317439,treatment,tier_3,2025-07-06,1,0,0
317440,treatment,tier_1,2025-07-06,1,0,0
317441,treatment,tier_1,2025-07-06,0,0,0
317442,control,tier_1,2025-07-06,0,0,0
317443,control,tier_1,2025-07-06,1,0,0
317444,control,tier_2,2025-07-06,1,1,1
317445,treatment,tier_2,2025-07-06,0,0,0
317446,treatment,tier_2,2025-07-06,0,0,0
317447,control,tier_2,2025-07-06,1,1,1
317448,treatment,tier_1,2025-07-06,1,1,1
317449,treatment,tier_3,2025-07-06,0,0,0
317450,treatment,tier_3,2025-07-06,0,0,0
317451,control,tier_3,2025-07-06,1,1,1
317452,control,tier_1,2025-07-06,0,0,0
317453,control,tier_1,2025-07-06,0,0,0
317454,treatment,tier_3,2025-07-06,1,1,0
317455,treatment,tier_1,2025-07-06,1,0,0
317456,control,tier_3,2025-07-06,0,0,0
317457,treatment,tier_1,2025-07-06,1,0,0
317458,treatment,tier_3,2025-07-06,0,0,0
317459,control,tier_2,2025-07-06,1,1,1
317460,treatment,tier_1,2025-07-06,1,1,0
317461,control,tier_3,2025-07-06,0,0,0
317462,treatment,tier_2,2025-07-06,0,0,0
317463,control,tier_3,2025-07-06,1,1,1
317464,treatment,tier_2,2025-07-06,0,0,0
317465,treatment,tier_1,2025-07-06,1,0,0
317466,control,tier_2,2025-07-06,0,0,0
317467,treatment,tier_3,2025-07-06,1,0,0
317468,control,tier_1,2025-07-06,0,0,0
317469,control,tier_1,2025-07-06,0,0,0
317470,treatment,tier_2,2025-07-06,1,1,0
317471,treatment,tier_1,2025-07-06,0,0,0
317472,control,tier_2,2025-07-06,1,0,0
317473,control,tier_1,2025-07-06,0,0,0
317474,control,tier_1,2025-07-06,1,0,0
317475,treatment,tier_1,2025-07-06,1,1,0
317476,treatment,tier_3,2025-07-06,0,0,0
317477,control,tier_2,2025-07-06,0,0,0
317478,control,tier_2,2025-07-06,0,0,0
317479,control,tier_3,2025-07-06,0,0,0
317480,control,tier_1,2025-07-06,0,0,0
317481,treatment,tier_3,2025-07-06,0,0,0
317482,control,tier_3,2025-07-06,0,0,0
317483,control,tier_1,2025-07-06,0,0,0
317484,control,tier_3,2025-07-06,0,0,0
317485,control,tier_2,2025-07-06,1,1,1
317486,treatment,tier_1,2025-07-06,1,1,1
317487,treatment,tier_1,2025-07-06,1,1,0
317488,treatment,tier_3,2025-07-06,1,0,0
317489,treatment,tier_2,2025-07-06,1,1,1
317490,control,tier_3,2025-07-06,0,0,0
317491,control,tier_1,2025-07-06,0,0,0
317492,treatment,tier_3,2025-07-06,1,0,0
317493,control,tier_1,2025-07-06,1,1,0
317494,control,tier_1,2025-07-06,1,0,0
317495,treatment,tier_1,2025-07-06,1,0,0
317496,control,tier_2,2025-07-06,1,1,1
317497,control,tier_1,2025-07-06,0,0,0
317498,control,tier_1,2025-07-06,0,0,0
317499,treatment,tier_2,2025-07-06,0,0,0
317500,control,tier_1,2025-07-06,1,1,0
317501,treatment,tier_3,2025-07-06,1,0,0
317502,control,tier_1,2025-07-06,0,0,0
317503,control,tier_1,2025-07-06,0,0,0
317504,treatment,tier_3,2025-07-06,0,0,0
317505,treatment,tier_1,2025-07-06,1,0,0
317506,control,tier_1,2025-07-06,0,0,0
317507,control,tier_2,2025-07-06,1,0,0
317508,treatment,tier_2,2025-07-06,1,0,0
317509,treatment,tier_3,2025-07-06,0,0,0
317510,treatment,tier_1,2025-07-06,0,0,0
317511,treatment,tier_3,2025-07-06,1,0,0
317512,treatment,tier_1,2025-07-06,0,0,0
317513,control,tier_3,2025-07-06,0,0,0
317514,treatment,tier_1,2025-07-06,1,0,0
317515,treatment,tier_3,2025-07-06,1,1,1
317516,control,tier_3,2025-07-06,0,0,0
317517,treatment,tier_3,2025-07-06,1,1,0
317518,treatment,tier_1,2025-07-06,1,1,1
317519,treatment,tier_1,2025-07-06,1,0,0
317520,treatment,tier_1,2025-07-06,1,1,1
317521,control,tier_3,2025-07-06,0,0,0
317522,control,tier_2,2025-07-06,0,0,0
317523,treatment,tier_2,2025-07-06,0,0,0
317524,control,tier_2,2025-07-06,0,0,0
317525,treatment,tier_1,2025-07-06,1,0,0
317526,treatment,tier_2,2025-07-06,1,0,0
317527,treatment,tier_2,2025-07-06,0,0,0
317528,treatment,tier_3,2025-07-06,1,1,0
317529,control,tier_3,2025-07-06,0,0,0
317530,treatment,tier_1,2025-07-06,1,1,0
317531,control,tier_3,2025-07-06,1,1,1
317532,control,tier_2,2025-07-06,0,0,0
317533,control,tier_3,2025-07-06,0,0,0
317534,control,tier_1,2025-07-06,1,0,0
317535,treatment,tier_2,2025-07-06,1,0,0
317536,treatment,tier_3,2025-07-06,0,0,0
317537,control,tier_2,2025-07-06,0,0,0
317538,treatment,tier_2,2025-07-06,1,1,0
317539,treatment,tier_1,2025-07-06,0,0,0
317540,treatment,tier_2,2025-07-06,0,0,0
317541,treatment,tier_2,2025-07-06,0,0,0
317542,treatment,tier_2,2025-07-06,0,0,0
317543,treatment,tier_3,2025-07-06,0,0,0
317544,control,tier_1,2025-07-06,0,0,0
317545,control,tier_1,2025-07-06,0,0,0
317546,control,tier_2,2025-07-06,1,1,0
317547,treatment,tier_3,2025-07-06,1,0,0
317548,treatment,tier_2,2025-07-06,0,0,0
317549,control,tier_2,2025-07-06,0,0,0
317550,treatment,tier_3,2025-07-06,0,0,0
317551,control,tier_2,2025-07-06,1,1,1
317552,control,tier_2,2025-07-06,0,0,0
317553,treatment,tier_2,2025-07-06,0,0,0
317554,treatment,tier_1,2025-07-06,1,0,0
317555,control,tier_1,2025-07-06,1,0,0
317556,control,tier_2,2025-07-06,0,0,0
317557,treatment,tier_2,2025-07-06,1,1,0
317558,control,tier_1,2025-07-06,1,0,0
317559,control,tier_1,2025-07-06,0,0,0
317560,treatment,tier_2,2025-07-06,1,0,0
317561,control,tier_2,2025-07-06,1,0,0
317562,treatment,tier_1,2025-07-06,1,1,0
317563,treatment,tier_2,2025-07-06,0,0,0
317564,control,tier_1,2025-07-06,1,1,1
317565,treatment,tier_3,2025-07-06,1,1,1
317566,treatment,tier_1,2025-07-06,1,0,0
317567,control,tier_1,2025-07-06,1,1,0
317568,treatment,tier_2,2025-07-06,0,0,0
317569,treatment,tier_2,2025-07-06,0,0,0
317570,control,tier_2,2025-07-06,1,1,0
317571,control,tier_1,2025-07-06,0,0,0
317572,control,tier_1,2025-07-06,0,0,0
317573,control,tier_1,2025-07-06,0,0,0
317574,control,tier_1,2025-07-06,0,0,0
317575,treatment,tier_3,2025-07-06,1,0,0
317576,treatment,tier_1,2025-07-06,0,0,0
317577,control,tier_2,2025-07-06,0,0,0
317578,control,tier_3,2025-07-06,0,0,0
317579,treatment,tier_1,2025-07-06,0,0,0
317580,control,tier_2,2025-07-06,1,1,0
317581,control,tier_1,2025-07-06,0,0,0
317582,treatment,tier_2,2025-07-06,1,0,0
317583,treatment,tier_2,2025-07-06,0,0,0
317584,control,tier_3,2025-07-06,1,0,0
317585,control,tier_1,2025-07-06,0,0,0
317586,control,tier_2,2025-07-06,0,0,0
317587,treatment,tier_2,2025-07-06,1,1,0
317588,treatment,tier_1,2025-07-06,0,0,0
317589,treatment,tier_1,2025-07-06,1,0,0
317590,control,tier_2,2025-07-06,1,0,0
317591,treatment,tier_2,2025-07-06,0,0,0
317592,treatment,tier_2,2025-07-06,1,0,0
317593,control,tier_1,2025-07-06,1,1,1
317594,treatment,tier_1,2025-07-06,0,0,0
317595,control,tier_1,2025-07-06,0,0,0
317596,treatment,tier_2,2025-07-06,0,0,0
317597,treatment,tier_3,2025-07-06,1,1,1
317598,control,tier_1,2025-07-06,0,0,0
317599,treatment,tier_1,2025-07-06,1,0,0
317600,control,tier_3,2025-07-06,0,0,0
317601,treatment,tier_1,2025-07-06,1,1,0
317602,treatment,tier_2,2025-07-06,1,0,0
317603,control,tier_2,2025-07-06,1,0,0
317604,control,tier_2,2025-07-06,0,0,0
317605,treatment,tier_3,2025-07-06,0,0,0
317606,control,tier_1,2025-07-06,0,0,0
317607,control,tier_1,2025-07-06,0,0,0
317608,control,tier_2,2025-07-06,0,0,0
317609,control,tier_1,2025-07-06,0,0,0
317610,treatment,tier_3,2025-07-06,0,0,0
317611,treatment,tier_1,2025-07-06,0,0,0
317612,control,tier_1,2025-07-06,0,0,0
317613,treatment,tier_1,2025-07-06,1,1,1
317614,control,tier_1,2025-07-06,0,0,0
317615,treatment,tier_3,2025-07-06,1,1,1
317616,treatment,tier_2,2025-07-06,0,0,0
317617,control,tier_1,2025-07-06,1,0,0
317618,control,tier_3,2025-07-06,1,1,0
317619,control,tier_2,2025-07-06,1,1,1
317620,control,tier_2,2025-07-06,1,1,1
317621,treatment,tier_3,2025-07-06,1,0,0
317622,control,tier_1,2025-07-06,0,0,0
317623,treatment,tier_1,2025-07-06,1,1,1
317624,control,tier_3,2025-07-06,0,0,0
317625,control,tier_2,2025-07-06,1,1,0
317626,control,tier_3,2025-07-06,1,0,0
317627,control,tier_2,2025-07-06,0,0,0
317628,control,tier_2,2025-07-06,1,1,0
317629,control,tier_2,2025-07-06,0,0,0
317630,treatment,tier_1,2025-07-06,0,0,0
317631,treatment,tier_3,2025-07-06,0,0,0
317632,control,tier_3,2025-07-06,0,0,0
317633,treatment,tier_1,2025-07-06,0,0,0
317634,control,tier_2,2025-07-06,1,1,1
317635,treatment,tier_1,2025-07-06,0,0,0
317636,control,tier_1,2025-07-06,1,1,0
317637,control,tier_3,2025-07-06,1,1,1
317638,treatment,tier_1,2025-07-06,0,0,0
317639,control,tier_1,2025-07-06,1,1,1
317640,treatment,tier_2,2025-07-06,0,0,0
317641,treatment,tier_1,2025-07-06,1,0,0
317642,treatment,tier_3,2025-07-06,0,0,0
317643,control,tier_1,2025-07-06,0,0,0
317644,treatment,tier_2,2025-07-06,1,1,0
317645,treatment,tier_1,2025-07-06,1,1,1
317646,control,tier_2,2025-07-06,1,1,0
317647,control,tier_2,2025-07-06,0,0,0
317648,treatment,tier_1,2025-07-06,0,0,0
317649,treatment,tier_2,2025-07-06,1,1,1
317650,treatment,tier_3,2025-07-06,0,0,0
317651,treatment,tier_1,2025-07-06,0,0,0
317652,control,tier_2,2025-07-06,1,0,0
317653,control,tier_1,2025-07-06,1,1,0
317654,control,tier_2,2025-07-06,0,0,0
317655,treatment,tier_1,2025-07-06,0,0,0
317656,treatment,tier_2,2025-07-06,1,1,0
317657,treatment,tier_2,2025-07-06,0,0,0
317658,treatment,tier_3,2025-07-06,1,1,0
317659,control,tier_1,2025-07-06,0,0,0
317660,treatment,tier_2,2025-07-06,0,0,0
317661,control,tier_2,2025-07-06,0,0,0
317662,control,tier_2,2025-07-06,1,1,0
317663,control,tier_3,2025-07-06,0,0,0
317664,treatment,tier_2,2025-07-06,1,0,0
317665,treatment,tier_2,2025-07-06,1,0,0
317666,control,tier_2,2025-07-06,1,0,0
317667,control,tier_2,2025-07-06,1,1,0
317668,control,tier_3,2025-07-06,0,0,0
317669,treatment,tier_1,2025-07-06,1,1,0
317670,control,tier_1,2025-07-06,0,0,0
317671,treatment,tier_1,2025-07-06,0,0,0
317672,treatment,tier_2,2025-07-06,0,0,0
317673,treatment,tier_1,2025-07-06,1,1,1
317674,treatment,tier_2,2025-07-06,0,0,0
317675,treatment,tier_2,2025-07-06,0,0,0
317676,control,tier_3,2025-07-06,0,0,0
317677,control,tier_2,2025-07-06,1,1,0
317678,control,tier_2,2025-07-06,1,1,0
317679,control,tier_2,2025-07-06,0,0,0
