user_id,variant,country_tier,device,traffic_source,exposure_date,completed_signup
19631,control,tier_2,ios,referral,2025-07-06,1
19632,treatment,tier_3,android,paid_search,2025-07-06,1
19633,treatment,tier_1,ios,referral,2025-07-06,1
19634,treatment,tier_3,ios,organic,2025-07-06,0
19635,treatment,tier_2,android,referral,2025-07-06,1
19636,treatment,tier_1,ios,organic,2025-07-06,0
19637,treatment,tier_2,ios,paid_social,2025-07-06,1
19638,control,tier_1,android,referral,2025-07-06,1
19639,treatment,tier_1,ios,organic,2025-07-06,1
19640,treatment,tier_1,ios,paid_social,2025-07-06,0
19641,treatment,tier_1,ios,organic,2025-07-06,1
19642,treatment,tier_1,ios,paid_social,2025-07-06,0
19643,control,tier_1,android,paid_search,2025-07-06,0
19644,control,tier_1,android,referral,2025-07-06,0
19645,control,tier_1,android,organic,2025-07-06,0
19646,control,tier_1,android,paid_social,2025-07-06,1
19647,control,tier_1,ios,referral,2025-07-06,0
19648,control,tier_3,ios,referral,2025-07-06,1
19649,control,tier_2,android,paid_social,2025-07-06,1
19650,control,tier_1,ios,paid_search,2025-07-06,0
19651,treatment,tier_1,ios,paid_social,2025-07-06,1
19652,treatment,tier_1,android,organic,2025-07-06,1
19653,control,tier_3,android,organic,2025-07-06,0
19654,treatment,tier_2,ios,paid_social,2025-07-06,1
19655,control,tier_2,ios,referral,2025-07-06,1
19656,treatment,tier_3,android,paid_search,2025-07-06,0
19657,control,tier_3,android,organic,2025-07-06,0
19658,control,tier_3,ios,paid_social,2025-07-06,1
19659,control,tier_2,ios,paid_social,2025-07-06,1
19660,treatment,tier_1,android,paid_social,2025-07-06,1
19661,treatment,tier_1,ios,paid_social,2025-07-06,1
19662,treatment,tier_1,ios,paid_social,2025-07-06,1
19663,control,tier_3,ios,paid_social,2025-07-06,0
19664,control,tier_1,ios,paid_social,2025-07-06,0
19665,control,tier_2,android,paid_search,2025-07-06,1
19666,treatment,tier_2,android,organic,2025-07-06,1
19667,treatment,tier_1,ios,paid_search,2025-07-06,1
19668,control,tier_2,android,organic,2025-07-06,0
19669,treatment,tier_1,ios,paid_social,2025-07-06,0
19670,treatment,tier_1,android,organic,2025-07-06,1
19671,control,tier_3,android,paid_social,2025-07-06,1
19672,control,tier_1,ios,paid_social,2025-07-06,1
19673,control,tier_1,android,organic,2025-07-06,1
19674,control,tier_1,android,organic,2025-07-06,1
19675,control,tier_1,android,organic,2025-07-06,1
19676,control,tier_1,android,organic,2025-07-06,0
19677,control,tier_2,android,referral,2025-07-06,1
19678,control,tier_1,android,paid_social,2025-07-06,0
19679,control,tier_2,ios,organic,2025-07-06,0
19680,treatment,tier_2,android,paid_social,2025-07-06,0
19681,treatment,tier_3,ios,organic,2025-07-06,1
19682,control,tier_2,android,paid_search,2025-07-06,0
19683,control,tier_1,ios,organic,2025-07-06,1
19684,treatment,tier_1,ios,referral,2025-07-06,1
19685,control,tier_2,android,paid_social,2025-07-06,1
19686,treatment,tier_1,android,referral,2025-07-06,0
19687,treatment,tier_2,android,organic,2025-07-06,1
19688,treatment,tier_2,android,referral,2025-07-06,0
19689,control,tier_3,android,paid_search,2025-07-06,1
19690,treatment,tier_2,android,paid_social,2025-07-06,1
19691,control,tier_2,android,paid_social,2025-07-06,1
19692,treatment,tier_2,ios,paid_social,2025-07-06,1
19693,treatment,tier_2,android,organic,2025-07-06,1
19694,treatment,tier_3,ios,referral,2025-07-06,1
19695,treatment,tier_3,android,paid_social,2025-07-06,1
19696,treatment,tier_2,ios,organic,2025-07-06,1
19697,control,tier_2,android,organic,2025-07-06,1
19698,control,tier_2,ios,paid_social,2025-07-06,0
19699,treatment,tier_2,android,paid_social,2025-07-06,1
19700,control,tier_3,ios,referral,2025-07-06,1
19701,treatment,tier_3,ios,organic,2025-07-06,1
19702,control,tier_3,ios,referral,2025-07-06,1
19703,control,tier_3,android,paid_social,2025-07-06,0
19704,control,tier_1,ios,organic,2025-07-06,1
19705,treatment,tier_2,ios,organic,2025-07-06,1
19706,treatment,tier_3,android,paid_social,2025-07-06,1
19707,control,tier_1,ios,organic,2025-07-06,1
19708,control,tier_2,ios,paid_social,2025-07-06,1
19709,control,tier_1,android,paid_social,2025-07-06,0
19710,control,tier_2,android,paid_social,2025-07-06,0
19711,treatment,tier_1,android,organic,2025-07-06,1
19712,control,tier_3,android,organic,2025-07-06,0
19713,control,tier_1,android,organic,2025-07-06,1
19714,treatment,tier_3,ios,referral,2025-07-06,1
19715,control,tier_2,ios,paid_social,2025-07-06,0
19716,treatment,tier_1,android,organic,2025-07-06,1
19717,treatment,tier_2,ios,paid_social,2025-07-06,1
19718,treatment,tier_2,ios,paid_search,2025-07-06,1
19719,treatment,tier_3,android,paid_social,2025-07-06,0
19720,treatment,tier_1,ios,paid_social,2025-07-06,1
19721,treatment,tier_1,ios,paid_social,2025-07-06,1
19722,treatment,tier_1,ios,paid_social,2025-07-06,0
19723,treatment,tier_1,ios,organic,2025-07-06,0
19724,treatment,tier_2,ios,paid_social,2025-07-06,1
19725,treatment,tier_2,ios,organic,2025-07-06,1
19726,treatment,tier_2,ios,paid_social,2025-07-06,1
19727,control,tier_1,android,paid_social,2025-07-06,0
19728,treatment,tier_2,ios,organic,2025-07-06,1
19729,treatment,tier_1,android,paid_search,2025-07-06,0
19730,control,tier_2,android,organic,2025-07-06,0
19731,control,tier_2,android,organic,2025-07-06,1
19732,treatment,tier_1,ios,paid_search,2025-07-06,1
19733,control,tier_1,ios,paid_search,2025-07-06,0
19734,treatment,tier_1,ios,organic,2025-07-06,1
19735,control,tier_1,ios,paid_social,2025-07-06,0
19736,control,tier_2,android,paid_social,2025-07-06,1
19737,control,tier_2,android,paid_search,2025-07-06,1
19738,treatment,tier_2,ios,paid_social,2025-07-06,0
19739,treatment,tier_2,android,paid_search,2025-07-06,1
19740,treatment,tier_1,android,paid_social,2025-07-06,1
19741,control,tier_2,android,paid_search,2025-07-06,1
19742,control,tier_2,ios,organic,2025-07-06,1
19743,treatment,tier_2,ios,referral,2025-07-06,1
19744,control,tier_2,android,referral,2025-07-06,1
19745,treatment,tier_2,android,paid_social,2025-07-06,0
19746,control,tier_1,android,organic,2025-07-06,1
19747,control,tier_3,ios,referral,2025-07-06,1
19748,treatment,tier_1,android,paid_search,2025-07-06,0
19749,control,tier_1,android,paid_search,2025-07-06,0
19750,treatment,tier_1,android,referral,2025-07-06,1
19751,treatment,tier_2,ios,referral,2025-07-06,1
19752,treatment,tier_1,ios,organic,2025-07-06,1
19753,treatment,tier_1,android,paid_social,2025-07-06,1
19754,control,tier_1,android,referral,2025-07-06,0
19755,treatment,tier_3,ios,paid_social,2025-07-06,1
19756,treatment,tier_3,android,organic,2025-07-06,1
19757,control,tier_2,ios,organic,2025-07-06,1
19758,control,tier_3,ios,organic,2025-07-06,0
19759,control,tier_1,android,paid_social,2025-07-06,1
19760,treatment,tier_1,android,paid_social,2025-07-06,1
19761,control,tier_1,android,referral,2025-07-06,1
19762,control,tier_2,android,paid_social,2025-07-06,1
19763,control,tier_1,ios,organic,2025-07-06,1
19764,treatment,tier_2,ios,organic,2025-07-06,1
19765,control,tier_1,android,paid_search,2025-07-06,1
19766,treatment,tier_1,android,organic,2025-07-06,1
19767,treatment,tier_3,android,paid_social,2025-07-06,0
19768,treatment,tier_1,android,organic,2025-07-06,0
19769,control,tier_1,ios,referral,2025-07-06,0
19770,control,tier_2,ios,organic,2025-07-06,0
19771,control,tier_2,android,paid_social,2025-07-06,1
19772,treatment,tier_2,android,paid_search,2025-07-06,1
19773,control,tier_2,android,referral,2025-07-06,0
19774,control,tier_3,ios,organic,2025-07-06,1
19775,control,tier_2,ios,referral,2025-07-06,1
19776,treatment,tier_1,ios,organic,2025-07-06,1
19777,treatment,tier_1,android,organic,2025-07-06,0
19778,treatment,tier_2,ios,organic,2025-07-06,1
19779,treatment,tier_1,ios,referral,2025-07-06,0
19780,control,tier_2,ios,paid_social,2025-07-06,1
19781,treatment,tier_1,android,paid_search,2025-07-06,1
19782,treatment,tier_1,android,organic,2025-07-06,1
19783,control,tier_2,android,paid_social,2025-07-06,0
19784,control,tier_1,android,paid_search,2025-07-06,1
19785,control,tier_2,android,organic,2025-07-06,0
19786,treatment,tier_1,ios,paid_search,2025-07-06,1
19787,treatment,tier_1,android,paid_social,2025-07-06,0
19788,control,tier_3,android,paid_search,2025-07-06,1
19789,control,tier_2,ios,organic,2025-07-06,1
19790,control,tier_1,android,paid_search,2025-07-06,1
19791,treatment,tier_2,ios,organic,2025-07-06,1
19792,control,tier_3,android,paid_search,2025-07-06,1
19793,treatment,tier_1,android,organic,2025-07-06,1
19794,control,tier_2,ios,organic,2025-07-06,0
19795,treatment,tier_1,android,referral,2025-07-06,0
19796,control,tier_1,ios,referral,2025-07-06,1
19797,treatment,tier_2,ios,paid_search,2025-07-06,1
19798,control,tier_1,android,organic,2025-07-06,1
19799,treatment,tier_2,ios,paid_social,2025-07-06,0
19800,control,tier_1,android,paid_social,2025-07-06,0
19801,treatment,tier_1,android,organic,2025-07-06,1
19802,control,tier_2,android,paid_social,2025-07-06,1
19803,treatment,tier_2,ios,organic,2025-07-06,1
19804,treatment,tier_3,android,paid_social,2025-07-06,0
19805,treatment,tier_3,android,organic,2025-07-06,1
19806,treatment,tier_1,android,paid_social,2025-07-06,1
19807,control,tier_1,android,organic,2025-07-06,0
19808,control,tier_1,android,organic,2025-07-06,1
19809,control,tier_3,android,paid_social,2025-07-06,0
19810,control,tier_1,android,paid_social,2025-07-06,1
19811,treatment,tier_3,android,paid_social,2025-07-06,1
19812,treatment,tier_3,android,paid_social,2025-07-06,1
19813,treatment,tier_2,android,paid_social,2025-07-06,1
19814,control,tier_2,ios,referral,2025-07-06,1
19815,control,tier_1,android,organic,2025-07-06,0
19816,treatment,tier_2,android,paid_social,2025-07-06,0
19817,treatment,tier_2,ios,paid_social,2025-07-06,0
19818,treatment,tier_3,ios,paid_social,2025-07-06,1
19819,treatment,tier_1,ios,organic,2025-07-06,1
19820,control,tier_2,android,paid_social,2025-07-06,0
19821,control,tier_1,ios,referral,2025-07-06,0
19822,control,tier_3,android,paid_social,2025-07-06,1
19823,control,tier_3,android,paid_social,2025-07-06,1
19824,control,tier_3,android,referral,2025-07-06,1
19825,control,tier_3,android,organic,2025-07-06,1
19826,treatment,tier_3,ios,paid_search,2025-07-06,0
19827,treatment,tier_2,android,paid_search,2025-07-06,1
19828,treatment,tier_2,ios,paid_social,2025-07-06,1
19829,control,tier_3,ios,organic,2025-07-06,1
19830,control,tier_1,android,referral,2025-07-06,1
19831,control,tier_3,ios,paid_social,2025-07-06,0
19832,control,tier_2,android,referral,2025-07-06,1
19833,treatment,tier_2,android,referral,2025-07-06,1
19834,treatment,tier_1,android,paid_search,2025-07-06,1
19835,control,tier_3,ios,paid_social,2025-07-06,1
19836,control,tier_2,android,organic,2025-07-06,0
19837,treatment,tier_1,android,organic,2025-07-06,0
19838,control,tier_2,android,paid_social,2025-07-06,0
19839,treatment,tier_3,ios,referral,2025-07-06,0
19840,control,tier_1,android,organic,2025-07-06,1
19841,control,tier_2,android,paid_search,2025-07-06,1
19842,control,tier_1,android,paid_search,2025-07-06,1
19843,control,tier_2,android,paid_search,2025-07-06,0
19844,control,tier_1,android,paid_search,2025-07-06,0
19845,control,tier_2,ios,paid_social,2025-07-06,1
19846,control,tier_1,android,referral,2025-07-06,0
19847,treatment,tier_1,android,paid_social,2025-07-06,1
19848,control,tier_1,android,organic,2025-07-06,1
19849,control,tier_1,android,referral,2025-07-06,1
19850,control,tier_3,ios,paid_social,2025-07-06,0
19851,treatment,tier_1,ios,organic,2025-07-06,1
19852,treatment,tier_1,ios,paid_social,2025-07-06,1
19853,treatment,tier_3,android,paid_search,2025-07-06,1
19854,treatment,tier_1,android,paid_search,2025-07-06,1
19855,treatment,tier_2,android,organic,2025-07-06,0
19856,treatment,tier_1,ios,paid_social,2025-07-06,0
19857,treatment,tier_1,ios,referral,2025-07-06,1
19858,control,tier_2,ios,paid_search,2025-07-06,0
19859,treatment,tier_1,android,paid_search,2025-07-06,1
19860,control,tier_2,android,organic,2025-07-06,1
19861,control,tier_1,ios,organic,2025-07-06,0
19862,control,tier_3,android,paid_search,2025-07-06,1
19863,control,tier_1,android,organic,2025-07-06,1
19864,control,tier_1,android,paid_search,2025-07-06,1
19865,control,tier_2,android,referral,2025-07-06,0
19866,treatment,tier_3,ios,paid_search,2025-07-06,1
19867,control,tier_1,android,organic,2025-07-06,1
19868,treatment,tier_3,android,organic,2025-07-06,1
19869,control,tier_3,android,paid_social,2025-07-06,1
19870,control,tier_1,ios,organic,2025-07-06,1
19871,control,tier_1,android,paid_search,2025-07-06,1
19872,control,tier_3,ios,organic,2025-07-06,1
19873,treatment,tier_1,android,organic,2025-07-06,1
19874,treatment,tier_1,ios,organic,2025-07-06,1
19875,treatment,tier_3,android,paid_social,2025-07-06,1
19876,treatment,tier_3,ios,referral,2025-07-06,0
19877,treatment,tier_1,ios,referral,2025-07-06,1
19878,control,tier_2,ios,referral,2025-07-06,1
19879,treatment,tier_2,ios,paid_social,2025-07-06,0
19880,treatment,tier_3,android,paid_search,2025-07-06,1
19881,control,tier_2,android,organic,2025-07-06,1
19882,treatment,tier_2,ios,organic,2025-07-06,0
19883,treatment,tier_2,android,paid_social,2025-07-06,0
19884,treatment,tier_1,ios,paid_search,2025-07-06,1
19885,control,tier_3,ios,organic,2025-07-06,0
19886,treatment,tier_1,ios,referral,2025-07-06,1
19887,treatment,tier_2,ios,organic,2025-07-06,0
19888,control,tier_1,android,organic,2025-07-06,0
19889,treatment,tier_3,ios,paid_social,2025-07-06,1
19890,treatment,tier_3,ios,paid_social,2025-07-06,1
19891,treatment,tier_3,android,paid_social,2025-07-06,1
19892,treatment,tier_2,ios,paid_search,2025-07-06,1
19893,treatment,tier_2,android,organic,2025-07-06,0
19894,treatment,tier_1,android,organic,2025-07-06,1
19895,control,tier_2,ios,paid_social,2025-07-06,1
19896,control,tier_2,android,paid_social,2025-07-06,1
19897,control,tier_3,android,paid_social,2025-07-06,0
19898,treatment,tier_2,android,paid_search,2025-07-06,1
19899,control,tier_1,android,referral,2025-07-06,1
19900,treatment,tier_2,ios,paid_social,2025-07-06,1
19901,control,tier_2,ios,paid_social,2025-07-06,0
19902,control,tier_3,android,paid_social,2025-07-06,1
19903,treatment,tier_1,android,paid_search,2025-07-06,0
19904,treatment,tier_1,android,organic,2025-07-06,1
19905,control,tier_2,android,organic,2025-07-06,0
19906,control,tier_2,android,paid_social,2025-07-06,1
19907,treatment,tier_3,ios,paid_search,2025-07-06,0
19908,treatment,tier_2,ios,paid_social,2025-07-06,0
19909,treatment,tier_3,android,paid_search,2025-07-06,1
19910,treatment,tier_1,ios,paid_social,2025-07-06,0
19911,control,tier_3,ios,paid_search,2025-07-06,1
19912,control,tier_2,android,referral,2025-07-06,0
19913,control,tier_3,android,paid_social,2025-07-06,0
19914,control,tier_2,ios,paid_search,2025-07-06,0
19915,control,tier_3,ios,organic,2025-07-06,1
19916,treatment,tier_3,android,paid_social,2025-07-06,1
19917,treatment,tier_2,android,paid_social,2025-07-06,0
19918,treatment,tier_2,android,paid_search,2025-07-06,0
19919,treatment,tier_1,ios,organic,2025-07-06,0
19920,treatment,tier_3,android,paid_social,2025-07-06,1
19921,control,tier_2,ios,referral,2025-07-06,1
19922,treatment,tier_1,ios,paid_social,2025-07-06,1
19923,treatment,tier_2,ios,organic,2025-07-06,1
19924,control,tier_1,ios,paid_social,2025-07-06,1
19925,control,tier_3,ios,referral,2025-07-06,1
19926,control,tier_2,ios,paid_social,2025-07-06,1
19927,control,tier_3,android,paid_social,2025-07-06,0
19928,control,tier_3,ios,organic,2025-07-06,1
19929,control,tier_1,ios,organic,2025-07-06,1
19930,treatment,tier_3,android,referral,2025-07-06,0
19931,control,tier_2,android,organic,2025-07-06,1
19932,control,tier_3,android,paid_social,2025-07-06,0
19933,treatment,tier_1,ios,organic,2025-07-06,1
19934,control,tier_2,ios,organic,2025-07-06,0
19935,treatment,tier_3,ios,paid_social,2025-07-06,1
19936,treatment,tier_2,ios,organic,2025-07-06,1
19937,control,tier_3,android,referral,2025-07-06,0
19938,control,tier_2,android,organic,2025-07-06,0
19939,treatment,tier_1,android,organic,2025-07-06,0
19940,treatment,tier_2,android,paid_social,2025-07-06,1
19941,treatment,tier_1,android,paid_search,2025-07-06,1
19942,control,tier_1,android,organic,2025-07-06,1
19943,control,tier_1,ios,referral,2025-07-06,0
19944,treatment,tier_1,ios,organic,2025-07-06,1
19945,control,tier_3,ios,organic,2025-07-06,0
19946,control,tier_2,ios,organic,2025-07-06,1
19947,control,tier_2,android,referral,2025-07-06,1
19948,control,tier_3,android,referral,2025-07-06,0
19949,control,tier_1,ios,paid_social,2025-07-06,0
19950,treatment,tier_1,android,paid_social,2025-07-06,1
19951,control,tier_1,android,referral,2025-07-06,1
19952,treatment,tier_2,ios,paid_search,2025-07-06,1
19953,control,tier_1,android,paid_social,2025-07-06,1
19954,treatment,tier_3,android,paid_search,2025-07-06,1
19955,control,tier_2,ios,referral,2025-07-06,0
19956,treatment,tier_1,android,organic,2025-07-06,1
19957,control,tier_2,android,paid_social,2025-07-06,1
19958,control,tier_1,android,paid_search,2025-07-06,0
19959,treatment,tier_1,ios,paid_social,2025-07-06,1
19960,control,tier_1,android,organic,2025-07-06,0
19961,treatment,tier_2,android,paid_social,2025-07-06,0
19962,treatment,tier_3,ios,organic,2025-07-06,1
19963,treatment,tier_2,ios,paid_social,2025-07-06,1
19964,treatment,tier_1,ios,paid_search,2025-07-06,0
19965,control,tier_2,android,paid_search,2025-07-06,1
19966,treatment,tier_3,android,organic,2025-07-06,1
19967,treatment,tier_2,ios,organic,2025-07-06,1
19968,treatment,tier_2,ios,paid_search,2025-07-06,0
19969,treatment,tier_1,ios,organic,2025-07-06,1
19970,control,tier_3,android,paid_search,2025-07-06,1
19971,treatment,tier_1,android,organic,2025-07-06,0
19972,treatment,tier_1,ios,paid_social,2025-07-06,1
19973,treatment,tier_3,ios,organic,2025-07-06,1
19974,treatment,tier_1,android,referral,2025-07-06,1
19975,control,tier_3,ios,referral,2025-07-06,1
19976,treatment,tier_3,android,paid_social,2025-07-06,1
19977,treatment,tier_3,ios,paid_social,2025-07-06,1
19978,treatment,tier_3,android,organic,2025-07-06,1
19979,treatment,tier_3,android,organic,2025-07-06,1
19980,control,tier_1,android,organic,2025-07-06,0
19981,treatment,tier_3,ios,organic,2025-07-06,1
19982,control,tier_3,android,organic,2025-07-06,1
19983,control,tier_1,ios,paid_search,2025-07-06,0
19984,control,tier_3,android,paid_social,2025-07-06,0
19985,treatment,tier_2,android,organic,2025-07-06,1
19986,treatment,tier_1,ios,paid_search,2025-07-06,0
19987,control,tier_1,android,paid_social,2025-07-06,1
19988,treatment,tier_1,android,paid_search,2025-07-06,1
19989,control,tier_1,android,referral,2025-07-06,0
19990,treatment,tier_2,ios,referral,2025-07-06,0
19991,treatment,tier_2,android,organic,2025-07-06,0
19992,treatment,tier_1,android,paid_search,2025-07-06,0
19993,control,tier_3,ios,organic,2025-07-06,0
19994,treatment,tier_1,android,paid_search,2025-07-06,1
19995,treatment,tier_3,android,paid_search,2025-07-06,1
19996,control,tier_2,android,organic,2025-07-06,1
19997,treatment,tier_3,ios,organic,2025-07-06,0
19998,control,tier_1,android,organic,2025-07-06,1
19999,treatment,tier_2,android,organic,2025-07-06,1
20000,control,tier_3,android,referral,2025-07-06,1
20001,treatment,tier_2,android,paid_social,2025-07-06,0
20002,control,tier_2,ios,paid_social,2025-07-06,1
20003,control,tier_3,ios,referral,2025-07-06,0
20004,control,tier_2,android,paid_search,2025-07-06,1
20005,treatment,tier_2,android,organic,2025-07-06,0
20006,control,tier_2,android,organic,2025-07-06,1
20007,treatment,tier_2,android,organic,2025-07-06,1
20008,control,tier_1,ios,organic,2025-07-06,0
20009,control,tier_1,android,organic,2025-07-06,1
20010,treatment,tier_3,android,paid_social,2025-07-06,1
20011,treatment,tier_3,android,organic,2025-07-06,1
20012,control,tier_1,ios,organic,2025-07-06,1
20013,treatment,tier_3,ios,paid_social,2025-07-06,0
20014,treatment,tier_1,ios,paid_search,2025-07-06,1
20015,control,tier_2,android,paid_social,2025-07-06,1
20016,treatment,tier_3,ios,paid_social,2025-07-06,1
20017,treatment,tier_2,android,organic,2025-07-06,1
20018,control,tier_2,ios,paid_search,2025-07-06,1
20019,treatment,tier_1,ios,paid_social,2025-07-06,1
20020,control,tier_3,ios,paid_search,2025-07-06,1
20021,treatment,tier_1,ios,paid_social,2025-07-06,1
20022,treatment,tier_2,android,organic,2025-07-06,1
20023,treatment,tier_2,android,paid_social,2025-07-06,1
20024,treatment,tier_2,android,paid_social,2025-07-06,1
20025,control,tier_3,android,paid_social,2025-07-06,0
20026,control,tier_3,android,organic,2025-07-06,1
20027,control,tier_2,android,organic,2025-07-06,1
20028,control,tier_3,ios,organic,2025-07-06,0
20029,treatment,tier_2,android,organic,2025-07-06,1
20030,treatment,tier_1,android,organic,2025-07-06,1
20031,treatment,tier_1,android,paid_social,2025-07-06,1
20032,treatment,tier_2,android,organic,2025-07-06,1
20033,treatment,tier_2,ios,paid_social,2025-07-06,0
20034,control,tier_1,ios,organic,2025-07-06,1
20035,treatment,tier_1,ios,paid_search,2025-07-06,0
20036,treatment,tier_2,android,referral,2025-07-06,0
20037,treatment,tier_1,ios,paid_social,2025-07-06,0
20038,control,tier_2,android,organic,2025-07-06,0
20039,control,tier_1,android,organic,2025-07-06,1
20040,control,tier_1,android,organic,2025-07-06,1
20041,control,tier_1,android,paid_social,2025-07-06,1
20042,control,tier_1,ios,organic,2025-07-06,0
20043,control,tier_2,android,paid_social,2025-07-06,0
20044,control,tier_3,android,paid_search,2025-07-06,1
20045,control,tier_3,android,paid_search,2025-07-06,0
20046,treatment,tier_3,ios,organic,2025-07-06,1
20047,control,tier_3,android,organic,2025-07-06,1
20048,treatment,tier_1,android,paid_search,2025-07-06,1
20049,control,tier_1,ios,paid_social,2025-07-06,1
20050,control,tier_2,android,paid_social,2025-07-06,0
20051,treatment,tier_1,android,paid_search,2025-07-06,0
20052,treatment,tier_2,ios,organic,2025-07-06,1
20053,control,tier_1,ios,paid_search,2025-07-06,0
20054,control,tier_1,android,organic,2025-07-06,1
20055,treatment,tier_3,ios,organic,2025-07-06,1
20056,control,tier_3,android,organic,2025-07-06,1
20057,treatment,tier_1,android,paid_search,2025-07-06,0
20058,treatment,tier_2,ios,referral,2025-07-06,1
20059,treatment,tier_3,ios,paid_social,2025-07-06,0
20060,control,tier_2,android,organic,2025-07-06,1
20061,treatment,tier_2,android,paid_social,2025-07-06,1
20062,treatment,tier_2,ios,paid_search,2025-07-06,1
20063,treatment,tier_2,ios,referral,2025-07-06,1
20064,control,tier_3,android,organic,2025-07-06,1
20065,treatment,tier_2,ios,paid_social,2025-07-06,0
20066,treatment,tier_1,ios,referral,2025-07-06,1
20067,treatment,tier_2,android,paid_social,2025-07-06,1
20068,control,tier_1,android,organic,2025-07-06,0
20069,treatment,tier_3,android,organic,2025-07-06,0
20070,treatment,tier_3,ios,organic,2025-07-06,0
20071,treatment,tier_3,android,paid_search,2025-07-06,0
20072,treatment,tier_3,ios,organic,2025-07-06,1
20073,control,tier_1,android,organic,2025-07-06,1
20074,control,tier_2,android,paid_social,2025-07-06,0
20075,control,tier_3,ios,referral,2025-07-06,1
20076,control,tier_3,android,referral,2025-07-06,0
20077,control,tier_3,android,organic,2025-07-06,1
20078,control,tier_1,android,paid_search,2025-07-06,0
20079,treatment,tier_2,android,organic,2025-07-06,1
20080,control,tier_1,android,organic,2025-07-06,1
20081,treatment,tier_1,android,paid_social,2025-07-06,0
20082,control,tier_2,android,referral,2025-07-06,1
20083,treatment,tier_2,ios,referral,2025-07-06,1
20084,control,tier_1,ios,referral,2025-07-06,1
20085,treatment,tier_1,ios,paid_search,2025-07-06,1
20086,control,tier_3,ios,paid_search,2025-07-06,0
20087,treatment,tier_1,android,organic,2025-07-06,1
20088,control,tier_1,ios,organic,2025-07-06,0
20089,treatment,tier_2,ios,organic,2025-07-06,1
20090,control,tier_2,ios,paid_search,2025-07-06,0
20091,control,tier_2,ios,paid_social,2025-07-06,1
20092,treatment,tier_2,android,paid_social,2025-07-06,1
20093,treatment,tier_2,ios,organic,2025-07-06,1
20094,control,tier_3,android,paid_social,2025-07-06,1
20095,control,tier_3,ios,referral,2025-07-06,0
20096,treatment,tier_2,android,referral,2025-07-06,0
20097,control,tier_2,android,paid_social,2025-07-06,0
20098,control,tier_1,android,paid_social,2025-07-06,1
20099,treatment,tier_1,ios,paid_social,2025-07-06,1
20100,treatment,tier_3,android,organic,2025-07-06,0
20101,control,tier_1,android,paid_social,2025-07-06,0
20102,control,tier_2,ios,paid_search,2025-07-06,1
20103,control,tier_1,android,organic,2025-07-06,0
20104,control,tier_2,android,referral,2025-07-06,1
20105,treatment,tier_1,ios,organic,2025-07-06,1
20106,treatment,tier_1,ios,organic,2025-07-06,1
20107,treatment,tier_3,ios,referral,2025-07-06,1
20108,treatment,tier_2,android,paid_search,2025-07-06,1
20109,treatment,tier_2,android,organic,2025-07-06,1
20110,treatment,tier_2,android,organic,2025-07-06,1
20111,treatment,tier_2,android,organic,2025-07-06,1
20112,control,tier_1,ios,organic,2025-07-06,0
20113,treatment,tier_1,ios,organic,2025-07-06,1
20114,treatment,tier_1,android,paid_search,2025-07-06,0
20115,control,tier_1,android,paid_social,2025-07-06,1
20116,control,tier_1,android,organic,2025-07-06,1
20117,treatment,tier_2,ios,paid_social,2025-07-06,1
20118,control,tier_3,ios,organic,2025-07-06,1
20119,control,tier_3,android,paid_search,2025-07-06,1
20120,treatment,tier_1,android,paid_social,2025-07-06,0
20121,treatment,tier_3,ios,referral,2025-07-06,1
20122,control,tier_2,android,organic,2025-07-06,1
20123,treatment,tier_2,android,paid_social,2025-07-06,1
20124,treatment,tier_2,ios,paid_search,2025-07-06,1
20125,control,tier_3,android,organic,2025-07-06,0
20126,control,tier_1,ios,paid_search,2025-07-06,0
20127,treatment,tier_2,ios,referral,2025-07-06,1
20128,treatment,tier_1,ios,organic,2025-07-06,0
20129,control,tier_1,ios,paid_search,2025-07-06,1
20130,control,tier_2,ios,referral,2025-07-06,0
20131,control,tier_3,ios,paid_social,2025-07-06,1
20132,control,tier_1,ios,paid_search,2025-07-06,0
20133,treatment,tier_3,ios,organic,2025-07-06,0
20134,control,tier_1,ios,organic,2025-07-06,0
20135,control,tier_2,android,paid_social,2025-07-06,1
20136,treatment,tier_2,android,paid_social,2025-07-06,0
20137,treatment,tier_1,android,organic,2025-07-06,1
20138,control,tier_3,android,paid_social,2025-07-06,1
20139,treatment,tier_1,android,organic,2025-07-06,1
20140,treatment,tier_2,ios,paid_social,2025-07-06,1
20141,treatment,tier_2,ios,paid_social,2025-07-06,0
20142,control,tier_2,ios,paid_social,2025-07-06,1
20143,treatment,tier_1,android,paid_social,2025-07-06,1
20144,treatment,tier_2,ios,paid_social,2025-07-06,0
20145,control,tier_1,android,referral,2025-07-06,0
20146,treatment,tier_2,android,paid_social,2025-07-06,1
20147,control,tier_2,android,organic,2025-07-06,1
20148,treatment,tier_1,android,paid_search,2025-07-06,0
20149,treatment,tier_1,android,paid_search,2025-07-06,0
20150,treatment,tier_2,ios,paid_social,2025-07-06,0
20151,control,tier_3,ios,organic,2025-07-06,1
20152,treatment,tier_2,android,referral,2025-07-06,1
20153,treatment,tier_1,android,referral,2025-07-06,1
20154,control,tier_1,android,organic,2025-07-06,0
20155,treatment,tier_1,android,organic,2025-07-06,1
20156,control,tier_1,android,organic,2025-07-06,0
20157,treatment,tier_3,ios,paid_social,2025-07-06,0
20158,control,tier_3,android,paid_social,2025-07-06,1
