userid,version,sum_gamerounds,retention_1,retention_7
53685,gate_40,334,False,False
53686,gate_30,36,False,False
53687,gate_30,5,False,False
53688,gate_40,6,False,False
53689,gate_30,44,True,False
53690,gate_30,16,True,False
53691,gate_40,4,False,False
53692,gate_40,38,False,False
53693,gate_40,5,True,False
53694,gate_40,17,False,False
53695,gate_30,229,True,True
53696,gate_40,15,False,False
53697,gate_30,23,False,False
53698,gate_30,10,False,False
53699,gate_30,45,True,True
53700,gate_30,45,False,False
53701,gate_30,10,False,False
53702,gate_30,30,True,False
53703,gate_30,13,False,False
53704,gate_30,6,False,False
53705,gate_30,2,False,False
53706,gate_30,31,True,False
53707,gate_30,129,False,False
53708,gate_30,2,False,False
53709,gate_30,19,True,True
53710,gate_30,18,False,False
53711,gate_40,14,True,True
53712,gate_30,34,True,True
53713,gate_30,6,False,False
53714,gate_40,10,True,False
53715,gate_40,88,False,False
53716,gate_40,30,False,False
53717,gate_40,4,False,False
53718,gate_30,11,False,False
53719,gate_40,32,False,False
53720,gate_40,8,True,False
53721,gate_30,20,True,True
53722,gate_40,16,False,False
53723,gate_40,135,False,False
53724,gate_30,80,True,True
53725,gate_30,28,True,True
53726,gate_30,58,False,False
53727,gate_30,7,True,True
53728,gate_30,40,True,False
53729,gate_30,5,True,True
53730,gate_30,44,True,False
53731,gate_40,62,True,False
53732,gate_40,8,False,False
53733,gate_40,28,True,False
53734,gate_30,17,False,False
53735,gate_30,181,True,True
53736,gate_40,14,False,False
53737,gate_30,37,True,False
53738,gate_30,13,True,True
53739,gate_40,38,False,False
53740,gate_30,7,False,False
53741,gate_30,24,True,True
53742,gate_40,30,False,False
53743,gate_30,29,False,False
53744,gate_40,399,False,False
53745,gate_40,36,False,False
53746,gate_30,7,False,False
53747,gate_40,16,False,False
53748,gate_30,11,True,False
53749,gate_40,25,False,False
53750,gate_30,40,False,False
53751,gate_40,32,True,True
53752,gate_40,74,False,False
53753,gate_40,95,False,False
53754,gate_40,10,False,False
53755,gate_30,23,True,False
53756,gate_30,55,True,True
53757,gate_30,25,True,False
53758,gate_30,14,True,True
53759,gate_40,18,False,False
53760,gate_40,14,False,False
53761,gate_30,8,True,True
53762,gate_30,43,False,False
53763,gate_40,44,True,False
53764,gate_30,140,True,True
53765,gate_40,17,True,False
53766,gate_30,27,True,True
53767,gate_30,11,False,False
53768,gate_40,5,False,False
53769,gate_30,23,False,False
53770,gate_30,25,False,False
53771,gate_40,30,False,False
53772,gate_30,17,True,False
53773,gate_40,1,True,False
53774,gate_40,17,False,False
53775,gate_40,13,False,False
53776,gate_40,26,True,True
53777,gate_30,12,True,False
53778,gate_40,35,False,False
53779,gate_30,35,True,False
53780,gate_40,15,False,False
53781,gate_30,32,False,False
53782,gate_30,234,True,True
53783,gate_40,22,False,False
53784,gate_40,19,False,False
53785,gate_30,6,True,False
53786,gate_30,17,False,False
53787,gate_30,12,True,False
53788,gate_40,289,True,True
53789,gate_30,43,False,False
53790,gate_30,30,True,True
53791,gate_30,9,True,False
53792,gate_30,45,True,False
53793,gate_40,24,True,True
53794,gate_30,124,True,False
53795,gate_30,144,False,False
53796,gate_40,7,False,False
53797,gate_40,22,True,True
53798,gate_40,16,False,False
53799,gate_40,170,True,False
53800,gate_40,80,False,False
53801,gate_30,1,False,False
53802,gate_30,11,False,False
53803,gate_40,39,False,False
53804,gate_40,2,True,False
53805,gate_30,39,True,False
53806,gate_30,16,False,False
53807,gate_40,17,True,False
53808,gate_30,12,False,False
53809,gate_30,46,True,False
53810,gate_30,44,True,False
53811,gate_30,15,False,False
53812,gate_40,13,True,False
53813,gate_30,130,False,False
53814,gate_40,34,True,True
53815,gate_30,26,False,False
53816,gate_40,50,False,False
53817,gate_30,4,False,False
53818,gate_30,5,True,False
53819,gate_40,19,True,False
53820,gate_30,64,False,False
53821,gate_40,25,True,True
53822,gate_40,22,True,False
53823,gate_30,1,False,False
53824,gate_30,26,True,False
53825,gate_30,35,True,False
53826,gate_30,2,True,False
53827,gate_40,25,True,True
53828,gate_30,3,True,False
53829,gate_40,4,True,False
53830,gate_40,24,True,False
53831,gate_40,16,False,False
53832,gate_30,0,False,False
53833,gate_30,16,True,True
53834,gate_30,6,True,True
53835,gate_40,32,False,False
53836,gate_30,29,False,False
53837,gate_40,361,True,True
53838,gate_40,14,True,False
53839,gate_40,11,False,False
53840,gate_40,42,True,False
53841,gate_40,32,True,False
53842,gate_30,47,False,False
53843,gate_30,21,True,True
53844,gate_30,22,True,False
53845,gate_40,8,False,False
53846,gate_30,20,False,False
53847,gate_40,9,True,True
53848,gate_40,12,False,False
53849,gate_30,300,True,True
53850,gate_40,9,False,False
53851,gate_30,10,False,False
53852,gate_30,26,False,False
53853,gate_40,15,False,False
53854,gate_40,20,False,False
53855,gate_40,31,False,False
53856,gate_40,16,False,False
53857,gate_40,32,False,False
53858,gate_40,4,False,False
53859,gate_30,66,False,False
53860,gate_30,10,False,False
53861,gate_30,5,False,False
53862,gate_30,5,True,True
53863,gate_40,9,True,False
53864,gate_40,17,True,False
53865,gate_40,6,False,False
53866,gate_30,8,True,False
53867,gate_30,44,False,False
53868,gate_30,6,False,False
53869,gate_30,24,False,False
53870,gate_40,7,True,False
53871,gate_40,27,True,True
53872,gate_30,2,False,False
53873,gate_40,9,True,True
53874,gate_40,42,True,True
53875,gate_40,33,False,False
53876,gate_40,36,True,False
53877,gate_40,45,True,False
53878,gate_40,11,True,False
53879,gate_40,53,True,True
53880,gate_30,11,True,False
53881,gate_30,3,True,False
53882,gate_30,192,False,False
53883,gate_40,28,False,False
53884,gate_40,399,False,False
53885,gate_40,11,True,False
53886,gate_30,8,False,False
53887,gate_40,3,True,False
53888,gate_40,35,True,False
53889,gate_30,40,True,True
53890,gate_30,34,True,True
53891,gate_40,2,False,False
53892,gate_40,24,False,False
53893,gate_40,54,True,False
53894,gate_30,244,True,False
53895,gate_30,26,True,False
53896,gate_40,51,False,False
53897,gate_40,1,True,False
53898,gate_40,51,True,False
53899,gate_40,36,True,False
53900,gate_40,30,True,False
53901,gate_30,14,True,True
53902,gate_40,53,True,True
53903,gate_30,3,True,True
53904,gate_40,38,True,False
53905,gate_30,6,False,False
53906,gate_40,32,True,True
53907,gate_40,14,True,False
53908,gate_30,110,False,False
53909,gate_30,233,False,False
53910,gate_30,17,True,False
53911,gate_30,1,False,False
53912,gate_30,29,False,False
53913,gate_40,11,True,False
53914,gate_40,15,False,False
53915,gate_40,326,True,False
53916,gate_30,2,True,True
53917,gate_30,16,False,False
53918,gate_30,16,True,True
53919,gate_30,30,True,True
53920,gate_40,11,False,False
53921,gate_30,25,False,False
53922,gate_40,13,True,False
53923,gate_30,12,False,False
53924,gate_40,21,True,True
53925,gate_40,25,False,False
53926,gate_30,21,False,False
53927,gate_40,15,True,True
53928,gate_30,1,True,False
53929,gate_30,11,True,False
53930,gate_40,15,False,False
53931,gate_40,10,False,False
53932,gate_30,6,False,False
53933,gate_30,24,True,True
53934,gate_40,18,False,False
53935,gate_40,53,False,False
53936,gate_40,10,True,False
53937,gate_30,30,False,False
53938,gate_40,76,False,False
53939,gate_30,9,True,False
53940,gate_40,13,True,False
53941,gate_40,56,False,False
53942,gate_30,35,False,False
53943,gate_30,55,True,False
53944,gate_30,25,True,True
53945,gate_30,32,False,False
53946,gate_30,54,True,True
53947,gate_30,12,True,False
53948,gate_30,177,True,False
53949,gate_40,17,False,False
53950,gate_30,24,False,False
53951,gate_30,26,True,False
53952,gate_40,26,False,False
53953,gate_30,40,False,False
53954,gate_30,21,True,True
53955,gate_40,35,False,False
53956,gate_30,7,True,False
53957,gate_40,0,True,True
53958,gate_30,14,True,True
53959,gate_30,11,True,True
53960,gate_40,4,True,False
53961,gate_30,231,False,False
53962,gate_30,33,False,False
53963,gate_30,200,True,False
53964,gate_30,14,True,False
53965,gate_30,82,False,False
53966,gate_30,197,True,True
53967,gate_40,131,False,False
53968,gate_40,409,False,False
53969,gate_40,22,False,False
53970,gate_40,381,True,False
53971,gate_40,104,True,True
53972,gate_40,66,True,True
53973,gate_30,33,False,False
53974,gate_40,34,True,False
53975,gate_30,16,True,False
53976,gate_40,173,True,False
53977,gate_40,21,False,False
53978,gate_40,8,True,False
53979,gate_30,260,True,True
53980,gate_40,5,False,False
53981,gate_30,335,False,False
53982,gate_40,8,True,True
53983,gate_40,56,False,False
53984,gate_30,81,True,True
53985,gate_30,10,False,False
53986,gate_30,94,True,True
53987,gate_30,8,False,False
53988,gate_40,15,False,False
53989,gate_40,28,False,False
53990,gate_30,7,False,False
53991,gate_40,58,True,True
53992,gate_40,18,True,True
53993,gate_30,175,False,False
53994,gate_30,19,False,False
53995,gate_40,11,True,False
53996,gate_30,19,True,True
53997,gate_30,29,False,False
53998,gate_30,27,True,False
53999,gate_40,53,False,False
54000,gate_30,26,True,False
54001,gate_40,4,False,False
54002,gate_40,8,False,False
54003,gate_30,18,True,False
54004,gate_40,17,True,True
54005,gate_30,30,True,True
54006,gate_40,140,False,False
54007,gate_40,12,False,False
54008,gate_30,41,False,False
54009,gate_40,335,True,False
54010,gate_30,13,True,False
54011,gate_30,324,True,False
54012,gate_30,184,False,False
54013,gate_40,13,True,True
54014,gate_30,9,False,False
54015,gate_30,36,False,False
54016,gate_40,12,False,False
54017,gate_40,3,True,True
54018,gate_40,19,True,True
54019,gate_30,11,True,False
54020,gate_40,27,False,False
54021,gate_40,8,True,False
54022,gate_30,337,True,True
54023,gate_40,22,True,False
54024,gate_30,29,False,False
54025,gate_40,6,False,False
54026,gate_40,26,True,True
54027,gate_40,16,False,False
54028,gate_40,48,True,False
54029,gate_40,12,True,False
54030,gate_30,13,True,False
54031,gate_30,24,False,False
54032,gate_30,10,False,False
54033,gate_40,2,False,False
54034,gate_30,12,False,False
54035,gate_40,20,True,False
54036,gate_30,5,False,False
54037,gate_30,33,False,False
54038,gate_40,46,False,False
54039,gate_30,15,True,False
54040,gate_40,11,True,False
54041,gate_30,9,False,False
54042,gate_30,38,True,True
54043,gate_30,56,True,False
54044,gate_30,7,False,False
54045,gate_40,5,False,False
54046,gate_40,6,False,False
54047,gate_40,3,False,False
54048,gate_30,1,False,False
54049,gate_30,16,True,False
54050,gate_40,23,False,False
54051,gate_30,18,False,False
54052,gate_40,17,False,False
54053,gate_30,17,False,False
54054,gate_40,17,True,False
54055,gate_30,310,False,False
54056,gate_30,22,False,False
54057,gate_30,14,True,True
54058,gate_30,3,False,False
54059,gate_40,15,True,False
54060,gate_40,16,True,False
54061,gate_30,9,True,True
54062,gate_30,61,True,False
54063,gate_30,8,False,False
54064,gate_40,317,False,False
54065,gate_30,50,True,True
54066,gate_40,41,False,False
54067,gate_40,373,False,False
54068,gate_40,32,True,True
54069,gate_40,21,True,False
54070,gate_40,337,False,False
54071,gate_30,2,True,False
54072,gate_30,184,True,False
54073,gate_30,10,True,True
54074,gate_30,15,True,True
54075,gate_30,9,False,False
54076,gate_30,32,False,False
54077,gate_30,149,True,False
54078,gate_40,2,False,False
54079,gate_40,38,False,False
54080,gate_30,9,False,False
54081,gate_40,3,False,False
54082,gate_40,25,True,True
54083,gate_30,53,True,False
54084,gate_40,18,False,False
54085,gate_30,8,True,False
54086,gate_40,370,False,False
54087,gate_40,63,True,False
54088,gate_40,7,False,False
54089,gate_40,35,False,False
54090,gate_40,13,False,False
54091,gate_30,222,False,False
54092,gate_30,6,False,False
54093,gate_40,7,False,False
54094,gate_40,11,True,False
54095,gate_40,7,True,True
54096,gate_40,35,False,False
54097,gate_30,24,True,True
54098,gate_40,265,True,False
54099,gate_40,7,False,False
54100,gate_30,16,False,False
54101,gate_40,14,False,False
54102,gate_30,12,True,True
54103,gate_40,19,False,False
54104,gate_40,3,True,True
54105,gate_30,7,False,False
54106,gate_40,14,False,False
54107,gate_40,52,False,False
54108,gate_30,51,False,False
54109,gate_30,23,False,False
54110,gate_30,9,False,False
54111,gate_40,27,False,False
54112,gate_30,152,True,False
54113,gate_40,5,True,False
54114,gate_30,282,True,False
54115,gate_40,25,True,False
54116,gate_30,3,True,False
54117,gate_40,67,True,False
54118,gate_40,15,False,False
54119,gate_30,8,False,False
54120,gate_30,38,False,False
54121,gate_40,19,False,False
54122,gate_30,121,True,False
54123,gate_30,33,True,False
54124,gate_30,28,True,False
54125,gate_30,10,False,False
54126,gate_40,8,False,False
54127,gate_40,17,False,False
54128,gate_40,40,True,True
54129,gate_30,243,False,False
54130,gate_30,64,True,True
54131,gate_40,18,True,True
54132,gate_40,21,False,False
54133,gate_30,27,True,False
54134,gate_40,183,True,False
54135,gate_40,65,True,False
54136,gate_30,6,False,False
54137,gate_40,8,True,True
54138,gate_40,11,False,False
54139,gate_30,18,True,True
54140,gate_30,45,True,False
54141,gate_30,5,True,False
54142,gate_40,19,True,True
54143,gate_40,17,False,False
54144,gate_30,250,False,False
54145,gate_40,163,False,False
54146,gate_30,47,False,False
54147,gate_30,17,False,False
54148,gate_40,35,False,False
54149,gate_40,20,False,False
54150,gate_30,6,False,False
54151,gate_30,8,True,False
54152,gate_40,41,False,False
54153,gate_40,178,False,False
54154,gate_40,27,True,True
54155,gate_40,21,False,False
54156,gate_40,33,True,False
54157,gate_40,9,True,False
54158,gate_40,14,False,False
54159,gate_30,10,True,False
54160,gate_40,33,False,False
54161,gate_30,14,True,False
54162,gate_40,17,False,False
54163,gate_30,35,False,False
54164,gate_30,46,False,False
54165,gate_40,11,True,False
54166,gate_30,38,True,False
54167,gate_40,4,True,True
54168,gate_40,260,False,False
54169,gate_30,57,True,False
54170,gate_40,17,True,True
54171,gate_40,39,False,False
54172,gate_40,33,True,False
54173,gate_40,51,False,False
54174,gate_40,10,True,False
54175,gate_30,12,True,True
54176,gate_40,25,False,False
54177,gate_30,22,False,False
54178,gate_40,3,False,False
54179,gate_30,59,False,False
54180,gate_30,19,True,True
54181,gate_30,19,False,False
54182,gate_40,64,False,False
54183,gate_40,10,True,True
54184,gate_40,23,False,False
54185,gate_40,20,False,False
54186,gate_40,109,False,False
54187,gate_30,49,True,False
54188,gate_40,30,True,True
54189,gate_40,6,True,True
54190,gate_30,10,True,False
54191,gate_40,32,False,False
54192,gate_40,6,False,False
54193,gate_30,21,True,True
54194,gate_40,53,False,False
54195,gate_30,34,True,False
54196,gate_30,15,True,True
54197,gate_40,197,False,False
54198,gate_40,9,True,False
54199,gate_30,59,False,False
54200,gate_30,12,False,False
54201,gate_40,26,False,False
54202,gate_30,85,False,False
54203,gate_40,35,True,True
54204,gate_30,5,False,False
54205,gate_40,21,True,False
54206,gate_40,6,False,False
54207,gate_40,5,False,False
54208,gate_40,23,False,False
54209,gate_40,175,True,False
54210,gate_40,1,True,False
54211,gate_40,7,True,True
54212,gate_40,42,False,False
54213,gate_30,42,False,False
54214,gate_30,22,True,False
54215,gate_40,28,False,False
54216,gate_40,114,False,False
54217,gate_40,9,True,True
54218,gate_30,22,False,False
54219,gate_40,22,True,True
54220,gate_40,229,True,True
54221,gate_40,25,False,False
54222,gate_30,38,False,False
54223,gate_40,22,False,False
54224,gate_30,23,True,True
54225,gate_40,72,False,False
54226,gate_40,13,False,False
54227,gate_30,15,False,False
54228,gate_40,4,True,True
54229,gate_40,24,True,False
54230,gate_30,21,True,False
54231,gate_40,25,False,False
54232,gate_30,9,False,False
54233,gate_40,8,False,False
54234,gate_30,2,False,False
54235,gate_30,4,False,False
54236,gate_40,27,True,True
54237,gate_30,12,True,True
54238,gate_30,26,True,False
54239,gate_40,13,False,False
54240,gate_40,14,True,True
54241,gate_40,4,False,False
54242,gate_40,19,False,False
54243,gate_40,47,False,False
54244,gate_30,59,True,False
54245,gate_30,12,False,False
54246,gate_30,11,False,False
54247,gate_40,14,False,False
54248,gate_30,20,True,True
54249,gate_40,22,False,False
54250,gate_30,4,False,False
54251,gate_40,65,True,True
54252,gate_40,3,False,False
54253,gate_30,23,False,False
54254,gate_30,6,True,True
54255,gate_40,36,True,False
54256,gate_40,13,False,False
54257,gate_40,13,False,False
54258,gate_30,30,True,True
54259,gate_40,6,False,False
54260,gate_40,8,False,False
54261,gate_30,49,False,False
54262,gate_30,26,False,False
54263,gate_40,28,False,False
54264,gate_30,18,True,True
54265,gate_40,22,False,False
54266,gate_40,42,True,False
54267,gate_30,42,False,False
54268,gate_40,27,True,False
54269,gate_30,12,True,False
54270,gate_30,18,False,False
54271,gate_40,20,False,False
54272,gate_40,57,False,False
54273,gate_30,19,True,False
54274,gate_30,7,False,False
54275,gate_40,34,False,False
54276,gate_40,67,True,False
54277,gate_40,167,False,False
54278,gate_40,138,True,True
54279,gate_40,37,True,False
54280,gate_30,248,True,False
54281,gate_40,15,True,True
54282,gate_30,1,False,False
54283,gate_30,35,True,False
54284,gate_40,37,True,True
54285,gate_30,46,False,False
54286,gate_30,30,False,False
54287,gate_30,27,False,False
54288,gate_30,17,False,False
54289,gate_30,13,True,False
54290,gate_30,15,False,False
54291,gate_30,61,False,False
54292,gate_30,30,False,False
54293,gate_30,44,True,False
54294,gate_30,72,True,False
54295,gate_40,132,True,False
54296,gate_30,11,False,False
54297,gate_40,15,False,False
54298,gate_30,44,False,False
54299,gate_30,31,True,False
54300,gate_30,14,False,False
54301,gate_30,19,False,False
54302,gate_30,40,True,True
54303,gate_30,5,False,False
54304,gate_30,22,False,False
54305,gate_40,26,False,False
54306,gate_30,41,False,False
54307,gate_30,18,False,False
54308,gate_40,21,False,False
54309,gate_30,63,False,False
54310,gate_30,5,False,False
54311,gate_30,44,False,False
54312,gate_30,138,False,False
54313,gate_30,24,False,False
54314,gate_40,26,True,True
54315,gate_40,334,False,False
54316,gate_30,67,False,False
54317,gate_30,1,True,True
54318,gate_40,4,True,False
54319,gate_30,5,False,False
54320,gate_40,22,True,True
54321,gate_30,37,True,False
54322,gate_30,50,False,False
54323,gate_30,13,False,False
54324,gate_40,13,False,False
54325,gate_30,26,False,False
54326,gate_40,8,True,False
54327,gate_40,130,False,False
54328,gate_30,8,False,False
54329,gate_30,12,False,False
54330,gate_30,22,True,True
54331,gate_40,19,False,False
54332,gate_40,11,False,False
54333,gate_40,21,False,False
54334,gate_30,18,False,False
54335,gate_30,16,True,False
54336,gate_40,514,True,True
54337,gate_40,7,True,True
54338,gate_40,16,False,False
54339,gate_40,15,True,True
54340,gate_30,14,False,False
54341,gate_30,39,False,False
54342,gate_30,8,False,False
54343,gate_40,35,False,False
54344,gate_30,22,True,True
54345,gate_40,4,False,False
54346,gate_40,50,True,True
54347,gate_30,17,True,True
54348,gate_40,4,False,False
54349,gate_30,12,True,False
54350,gate_30,29,True,False
54351,gate_40,26,True,False
54352,gate_40,16,True,True
54353,gate_40,26,True,False
54354,gate_40,28,False,False
54355,gate_40,16,True,False
54356,gate_40,15,True,False
54357,gate_40,15,False,False
54358,gate_30,28,True,False
54359,gate_30,64,False,False
54360,gate_40,31,False,False
54361,gate_40,54,False,False
54362,gate_30,21,False,False
54363,gate_30,13,False,False
54364,gate_40,18,False,False
54365,gate_40,5,False,False
54366,gate_40,20,True,True
54367,gate_40,17,False,False
54368,gate_40,10,False,False
54369,gate_30,35,True,True
54370,gate_30,17,False,False
54371,gate_30,7,False,False
54372,gate_40,41,True,False
54373,gate_30,7,False,False
54374,gate_40,76,True,True
54375,gate_40,81,True,False
54376,gate_30,14,False,False
54377,gate_40,515,True,True
54378,gate_30,2,False,False
54379,gate_30,104,False,False
54380,gate_30,16,True,True
54381,gate_30,41,True,False
54382,gate_40,7,True,True
54383,gate_40,3,False,False
54384,gate_40,22,True,True
54385,gate_40,29,True,True
54386,gate_40,534,False,False
54387,gate_40,28,False,False
54388,gate_40,29,True,False
54389,gate_30,15,False,False
54390,gate_40,15,True,True
54391,gate_40,11,True,False
54392,gate_30,23,False,False
54393,gate_30,69,True,True
54394,gate_40,6,False,False
54395,gate_40,21,True,False
54396,gate_30,57,True,True
54397,gate_30,45,True,False
54398,gate_30,19,False,False
54399,gate_30,123,True,False
54400,gate_30,20,False,False
54401,gate_30,4,False,False
54402,gate_30,71,False,False
54403,gate_30,24,False,False
54404,gate_40,42,False,False
54405,gate_30,28,True,False
54406,gate_40,27,False,False
54407,gate_40,10,True,True
54408,gate_40,15,True,False
54409,gate_30,28,True,False
54410,gate_30,8,False,False
54411,gate_40,39,True,True
54412,gate_40,10,False,False
54413,gate_40,2,False,False
54414,gate_30,13,False,False
54415,gate_30,346,False,False
54416,gate_30,5,False,False
54417,gate_30,10,False,False
54418,gate_30,62,True,True
54419,gate_30,5,False,False
54420,gate_30,40,True,False
54421,gate_40,14,False,False
54422,gate_40,9,False,False
54423,gate_30,14,False,False
54424,gate_40,55,False,False
54425,gate_40,19,True,True
54426,gate_30,552,False,False
54427,gate_30,14,True,True
54428,gate_30,3,False,False
54429,gate_40,9,False,False
54430,gate_30,24,False,False
54431,gate_30,13,False,False
54432,gate_30,9,False,False
54433,gate_40,37,True,True
54434,gate_30,10,False,False
54435,gate_30,15,True,True
54436,gate_30,11,True,True
54437,gate_30,298,True,True
54438,gate_30,2,False,False
54439,gate_30,84,False,False
54440,gate_30,26,False,False
54441,gate_30,29,False,False
54442,gate_30,63,True,False
54443,gate_30,50,False,False
54444,gate_30,9,True,True
54445,gate_30,43,True,True
54446,gate_30,2,True,True
54447,gate_30,0,True,False
54448,gate_30,26,True,False
54449,gate_40,17,False,False
54450,gate_40,10,True,False
54451,gate_30,42,False,False
54452,gate_30,13,False,False
54453,gate_40,35,True,False
54454,gate_40,62,False,False
54455,gate_40,15,True,True
54456,gate_40,3,False,False
54457,gate_40,25,True,False
54458,gate_30,17,True,True
54459,gate_30,21,False,False
54460,gate_30,15,True,False
54461,gate_40,17,True,False
54462,gate_40,38,True,True
54463,gate_30,196,False,False
54464,gate_30,20,False,False
54465,gate_40,44,True,True
54466,gate_30,27,True,False
54467,gate_40,7,False,False
54468,gate_40,17,True,True
54469,gate_30,240,False,False
54470,gate_30,22,False,False
54471,gate_40,9,False,False
54472,gate_30,59,True,False
54473,gate_40,2,False,False
54474,gate_40,14,False,False
54475,gate_40,34,True,True
54476,gate_40,37,True,False
54477,gate_30,177,False,False
54478,gate_40,521,False,False
54479,gate_30,17,False,False
54480,gate_40,164,True,True
54481,gate_30,11,False,False
54482,gate_40,29,False,False
54483,gate_40,30,True,True
54484,gate_40,32,True,False
54485,gate_30,329,False,False
54486,gate_30,12,True,True
54487,gate_30,12,False,False
54488,gate_40,50,False,False
54489,gate_40,22,False,False
54490,gate_40,14,False,False
54491,gate_40,14,True,False
54492,gate_30,50,True,True
54493,gate_40,66,False,False
54494,gate_30,23,False,False
54495,gate_30,8,False,False
54496,gate_40,35,True,True
54497,gate_40,436,True,False
54498,gate_30,8,False,False
54499,gate_30,5,False,False
54500,gate_40,63,False,False
54501,gate_40,36,False,False
54502,gate_40,25,False,False
54503,gate_30,10,True,True
54504,gate_40,40,True,False
54505,gate_40,12,False,False
54506,gate_40,27,False,False
54507,gate_30,23,False,False
54508,gate_40,246,False,False
54509,gate_30,10,True,True
54510,gate_30,11,False,False
54511,gate_30,52,False,False
54512,gate_40,8,False,False
54513,gate_30,24,True,False
54514,gate_40,32,False,False
54515,gate_30,68,True,True
54516,gate_30,3,False,False
54517,gate_40,32,True,False
54518,gate_40,25,True,True
54519,gate_30,13,False,False
54520,gate_40,37,False,False
54521,gate_40,274,True,False
54522,gate_40,35,False,False
54523,gate_40,11,False,False
54524,gate_30,10,False,False
54525,gate_30,10,False,False
54526,gate_40,241,True,True
54527,gate_30,38,True,True
54528,gate_40,2,True,False
54529,gate_30,56,True,True
54530,gate_30,57,False,False
54531,gate_30,74,True,False
54532,gate_40,51,False,False
54533,gate_30,16,True,False
54534,gate_30,24,True,False
54535,gate_40,8,True,False
54536,gate_40,10,True,False
54537,gate_30,5,False,False
54538,gate_30,29,False,False
54539,gate_30,31,True,False
54540,gate_40,31,False,False
54541,gate_40,469,False,False
54542,gate_40,12,False,False
54543,gate_40,33,False,False
54544,gate_40,8,False,False
54545,gate_30,25,True,False
54546,gate_30,7,True,True
54547,gate_40,273,True,False
54548,gate_40,63,False,False
54549,gate_40,20,False,False
54550,gate_40,74,True,True
54551,gate_30,234,True,False
54552,gate_30,13,False,False
54553,gate_40,23,False,False
54554,gate_30,229,True,True
54555,gate_30,20,False,False
54556,gate_30,36,True,True
54557,gate_40,7,True,True
54558,gate_40,13,False,False
54559,gate_30,159,True,True
54560,gate_40,92,False,False
54561,gate_40,4,False,False
54562,gate_40,15,True,False
54563,gate_40,20,False,False
54564,gate_30,46,False,False
54565,gate_30,269,True,True
54566,gate_30,36,True,False
54567,gate_40,33,True,False
54568,gate_40,37,True,True
54569,gate_40,7,True,True
54570,gate_30,79,False,False
54571,gate_40,21,False,False
54572,gate_40,17,False,False
54573,gate_40,9,False,False
54574,gate_30,86,True,False
54575,gate_30,27,True,False
54576,gate_30,32,False,False
54577,gate_40,64,False,False
54578,gate_40,6,False,False
54579,gate_30,0,False,False
54580,gate_30,36,True,True
54581,gate_30,161,False,False
54582,gate_40,12,False,False
54583,gate_40,11,True,False
54584,gate_40,34,False,False
54585,gate_40,36,True,True
54586,gate_30,80,True,False
54587,gate_30,13,False,False
54588,gate_30,13,False,False
54589,gate_30,15,True,False
54590,gate_40,138,False,False
54591,gate_30,7,True,False
54592,gate_30,33,False,False
54593,gate_40,24,True,True
54594,gate_30,50,False,False
54595,gate_30,18,True,False
54596,gate_40,11,True,False
54597,gate_40,12,False,False
54598,gate_30,19,True,False
54599,gate_40,275,True,False
54600,gate_40,67,True,True
54601,gate_40,12,True,True
54602,gate_40,25,True,False
54603,gate_40,46,False,False
54604,gate_30,11,True,True
54605,gate_30,5,True,False
54606,gate_40,18,True,False
54607,gate_40,15,True,False
54608,gate_30,20,False,False
54609,gate_40,35,False,False
54610,gate_30,12,False,False
54611,gate_40,18,False,False
54612,gate_40,178,True,True
54613,gate_30,27,True,False
54614,gate_40,20,True,True
54615,gate_40,7,False,False
54616,gate_30,66,True,False
54617,gate_40,21,False,False
54618,gate_30,9,False,False
54619,gate_30,72,False,False
54620,gate_40,7,False,False
54621,gate_40,228,True,True
54622,gate_30,5,False,False
54623,gate_40,4,False,False
54624,gate_30,14,False,False
54625,gate_40,26,True,False
54626,gate_30,8,True,True
54627,gate_40,9,False,False
54628,gate_40,15,True,False
54629,gate_30,35,False,False
54630,gate_30,37,False,False
54631,gate_30,16,False,False
54632,gate_40,2,False,False
54633,gate_30,4,False,False
54634,gate_40,41,True,False
54635,gate_30,28,False,False
54636,gate_30,35,True,False
54637,gate_40,2,False,False
54638,gate_40,48,False,False
54639,gate_40,7,True,True
54640,gate_40,89,True,True
54641,gate_40,308,False,False
54642,gate_30,15,True,False
54643,gate_30,11,False,False
54644,gate_30,21,False,False
54645,gate_40,29,True,True
54646,gate_30,66,True,False
54647,gate_40,5,False,False
54648,gate_40,12,False,False
54649,gate_40,226,True,True
54650,gate_30,41,False,False
54651,gate_30,6,True,True
54652,gate_30,20,True,False
54653,gate_30,10,True,True
54654,gate_30,11,False,False
54655,gate_30,33,True,False
54656,gate_40,8,True,False
54657,gate_40,28,True,False
54658,gate_40,9,True,False
54659,gate_30,20,False,False
54660,gate_40,12,True,True
54661,gate_40,43,True,False
54662,gate_40,4,False,False
54663,gate_40,28,False,False
54664,gate_40,12,True,False
54665,gate_30,16,False,False
54666,gate_40,184,True,True
54667,gate_40,23,False,False
54668,gate_30,26,False,False
54669,gate_30,43,True,True
54670,gate_30,21,False,False
54671,gate_40,3,False,False
54672,gate_40,2,False,False
54673,gate_40,19,False,False
54674,gate_40,19,False,False
54675,gate_30,29,True,True
54676,gate_40,3,True,False
54677,gate_30,37,False,False
54678,gate_30,28,False,False
54679,gate_40,4,True,True
54680,gate_40,32,False,False
54681,gate_40,40,True,True
54682,gate_30,9,True,True
